route_id,stop_id_ori,stop_id_des,restriction
510202,5102020110,5102020134,1
510202,5102020111,5102020112,1
510202,5102020111,5102020113,1
510202,5102020111,5102020114,1
510202,5102020111,5102020115,1
510202,5102020111,5102020116,1
510202,5102020111,5102020117,1
510202,5102020111,5102020118,1
510202,5102020111,5102020119,1
510202,5102020111,5102020120,1
510202,5102020111,5102020121,1
510202,5102020111,5102020122,1
510202,5102020111,5102020123,1
510202,5102020111,5102020124,1
510202,5102020111,5102020125,1
510202,5102020111,5102020126,1
510202,5102020111,5102020127,1
510202,5102020111,5102020128,1
510202,5102020111,5102020129,1
510202,5102020111,5102020130,1
510202,5102020111,5102020131,1
510202,5102020111,5102020132,1
510202,5102020111,5102020133,1
510202,5102020111,5102020134,1
510202,5102020112,5102020116,1
510202,5102020112,5102020117,1
510202,5102020112,5102020118,1
510202,5102020112,5102020119,1
510202,5102020112,5102020120,1
510202,5102020112,5102020121,1
510202,5102020112,5102020122,1
510202,5102020112,5102020123,1
510202,5102020112,5102020124,1
510202,5102020112,5102020125,1
510202,5102020112,5102020126,1
510202,5102020112,5102020127,1
510202,5102020112,5102020128,1
510202,5102020112,5102020129,1
510202,5102020112,5102020130,1
510202,5102020112,5102020131,1
510202,5102020112,5102020132,1
510202,5102020112,5102020133,1
510202,5102020112,5102020134,1
510202,5102020113,5102020116,1
510202,5102020113,5102020117,1
510202,5102020113,5102020118,1
510202,5102020113,5102020119,1
510202,5102020113,5102020120,1
510202,5102020113,5102020121,1
510202,5102020113,5102020122,1
510202,5102020113,5102020123,1
510202,5102020113,5102020124,1
510202,5102020113,5102020125,1
510202,5102020113,5102020126,1
510202,5102020113,5102020127,1
510202,5102020113,5102020128,1
510202,5102020113,5102020129,1
510202,5102020113,5102020130,1
510202,5102020113,5102020131,1
510202,5102020113,5102020132,1
510202,5102020113,5102020133,1
510202,5102020113,5102020134,1
510202,5102020114,5102020116,1
510202,5102020114,5102020117,1
510202,5102020114,5102020118,1
510202,5102020114,5102020119,1
510202,5102020114,5102020120,1
510202,5102020114,5102020121,1
510202,5102020114,5102020122,1
510202,5102020114,5102020123,1
510202,5102020114,5102020124,1
510202,5102020114,5102020125,1
510202,5102020114,5102020126,1
510202,5102020114,5102020127,1
510202,5102020114,5102020128,1
510202,5102020114,5102020129,1
510202,5102020114,5102020130,1
510202,5102020114,5102020131,1
510202,5102020114,5102020132,1
510202,5102020114,5102020133,1
510202,5102020114,5102020134,1
510202,5102020115,5102020116,1
510202,5102020115,5102020117,1
510202,5102020115,5102020118,1
510202,5102020115,5102020119,1
510202,5102020115,5102020120,1
510202,5102020115,5102020121,1
510202,5102020115,5102020122,1
510202,5102020115,5102020123,1
510202,5102020115,5102020124,1
510202,5102020115,5102020125,1
510202,5102020115,5102020126,1
510202,5102020115,5102020127,1
510202,5102020115,5102020128,1
510202,5102020115,5102020129,1
510202,5102020115,5102020130,1
510202,5102020115,5102020131,1
510202,5102020115,5102020132,1
510202,5102020115,5102020133,1
510202,5102020115,5102020134,1
510202,5102020116,5102020117,1
510202,5102020116,5102020118,1
510202,5102020116,5102020119,1
510202,5102020116,5102020120,1
510202,5102020116,5102020121,1
510202,5102020116,5102020122,1
510202,5102020116,5102020123,1
510202,5102020116,5102020124,1
510202,5102020116,5102020125,1
510202,5102020116,5102020126,1
510202,5102020116,5102020127,1
510202,5102020116,5102020128,1
510202,5102020116,5102020129,1
510202,5102020116,5102020130,1
510202,5102020116,5102020131,1
510202,5102020116,5102020132,1
510202,5102020116,5102020133,1
510202,5102020116,5102020134,1
510202,5102020117,5102020118,1
510202,5102020117,5102020119,1
510202,5102020117,5102020120,1
510202,5102020117,5102020121,1
510202,5102020117,5102020122,1
510202,5102020117,5102020123,1
510202,5102020117,5102020124,1
510202,5102020117,5102020125,1
510202,5102020117,5102020126,1
510202,5102020117,5102020127,1
510202,5102020117,5102020128,1
510202,5102020117,5102020129,1
510202,5102020117,5102020130,1
510202,5102020117,5102020131,1
510202,5102020117,5102020132,1
510202,5102020117,5102020133,1
510202,5102020117,5102020134,1
510202,5102020118,5102020122,1
510202,5102020118,5102020123,1
510202,5102020118,5102020124,1
510202,5102020118,5102020125,1
510202,5102020119,5102020122,1
510202,5102020119,5102020123,1
510202,5102020119,5102020124,1
510202,5102020119,5102020125,1
510202,5102020120,5102020122,1
510202,5102020120,5102020123,1
510202,5102020120,5102020124,1
510202,5102020120,5102020125,1
510202,5102020121,5102020122,1
510202,5102020121,5102020123,1
510202,5102020121,5102020124,1
510202,5102020121,5102020125,1
510202,5102020122,5102020123,1
510202,5102020122,5102020124,1
510202,5102020122,5102020125,1
510202,5102020123,5102020124,1
510202,5102020123,5102020125,1
510202,5102020124,5102020125,1
510202,5102020126,5102020127,1
510202,5102020126,5102020128,1
510202,5102020126,5102020129,1
510202,5102020126,5102020130,1
510202,5102020126,5102020131,1
510202,5102020126,5102020132,1
510202,5102020126,5102020133,1
510202,5102020126,5102020134,1
510202,5102020127,5102020128,1
510202,5102020127,5102020129,1
510202,5102020127,5102020130,1
510202,5102020127,5102020131,1
510202,5102020127,5102020132,1
510202,5102020127,5102020133,1
510202,5102020127,5102020134,1
510202,5102020128,5102020129,1
510202,5102020128,5102020130,1
510202,5102020128,5102020131,1
510202,5102020128,5102020132,1
510202,5102020128,5102020133,1
510202,5102020128,5102020134,1
510202,5102020129,5102020130,1
510202,5102020129,5102020131,1
510202,5102020129,5102020132,1
510202,5102020129,5102020133,1
510202,5102020129,5102020134,1
510202,5102020201,5102020207,1
510202,5102020201,5102020208,1
510202,5102020201,5102020209,1
510202,5102020201,5102020210,1
510202,5102020201,5102020220,1
510202,5102020201,5102020221,1
510202,5102020201,5102020222,1
510202,5102020201,5102020223,1
510202,5102020201,5102020224,1
510202,5102020201,5102020225,1
510202,5102020201,5102020226,1
510202,5102020201,5102020227,1
510202,5102020201,5102020228,1
510202,5102020202,5102020207,1
510202,5102020202,5102020208,1
510202,5102020202,5102020209,1
510202,5102020202,5102020210,1
510202,5102020202,5102020220,1
510202,5102020202,5102020221,1
510202,5102020202,5102020222,1
510202,5102020202,5102020223,1
510202,5102020202,5102020224,1
510202,5102020202,5102020225,1
510202,5102020202,5102020226,1
510202,5102020202,5102020227,1
510202,5102020202,5102020228,1
510202,5102020203,5102020207,1
510202,5102020203,5102020208,1
510202,5102020203,5102020209,1
510202,5102020203,5102020210,1
510202,5102020203,5102020220,1
510202,5102020203,5102020221,1
510202,5102020203,5102020222,1
510202,5102020203,5102020223,1
510202,5102020203,5102020224,1
510202,5102020203,5102020225,1
510202,5102020203,5102020226,1
510202,5102020203,5102020227,1
510202,5102020203,5102020228,1
510202,5102020204,5102020207,1
510202,5102020204,5102020208,1
510202,5102020204,5102020209,1
510202,5102020204,5102020210,1
510202,5102020204,5102020220,1
510202,5102020204,5102020221,1
510202,5102020204,5102020222,1
510202,5102020204,5102020223,1
510202,5102020204,5102020224,1
510202,5102020204,5102020225,1
510202,5102020204,5102020226,1
510202,5102020204,5102020227,1
510202,5102020204,5102020228,1
510202,5102020205,5102020207,1
510202,5102020205,5102020208,1
510202,5102020205,5102020209,1
510202,5102020205,5102020210,1
510202,5102020205,5102020220,1
510202,5102020205,5102020221,1
510202,5102020205,5102020222,1
510202,5102020205,5102020223,1
510202,5102020205,5102020224,1
510202,5102020205,5102020225,1
510202,5102020205,5102020226,1
510202,5102020205,5102020227,1
510202,5102020205,5102020228,1
510202,5102020206,5102020207,1
510202,5102020206,5102020208,1
510202,5102020206,5102020209,1
510202,5102020206,5102020210,1
510202,5102020206,5102020220,1
510202,5102020206,5102020221,1
510202,5102020206,5102020222,1
510202,5102020206,5102020223,1
510202,5102020206,5102020224,1
510202,5102020206,5102020225,1
510202,5102020206,5102020226,1
510202,5102020206,5102020227,1
510202,5102020206,5102020228,1
510202,5102020207,5102020208,1
510202,5102020207,5102020209,1
510202,5102020207,5102020210,1
510202,5102020207,5102020220,1
510202,5102020207,5102020221,1
510202,5102020207,5102020222,1
510202,5102020207,5102020223,1
510202,5102020207,5102020224,1
510202,5102020207,5102020225,1
510202,5102020207,5102020226,1
510202,5102020207,5102020227,1
510202,5102020207,5102020228,1
510202,5102020208,5102020209,1
510202,5102020208,5102020210,1
510202,5102020208,5102020220,1
510202,5102020208,5102020221,1
510202,5102020208,5102020222,1
510202,5102020208,5102020223,1
510202,5102020208,5102020224,1
510202,5102020208,5102020225,1
510202,5102020208,5102020226,1
510202,5102020208,5102020227,1
510202,5102020208,5102020228,1
510202,5102020209,5102020210,1
510202,5102020209,5102020220,1
510202,5102020209,5102020221,1
510202,5102020209,5102020222,1
510202,5102020209,5102020223,1
510202,5102020209,5102020224,1
510202,5102020209,5102020225,1
510202,5102020209,5102020226,1
510202,5102020209,5102020227,1
510202,5102020209,5102020228,1
510202,5102020210,5102020220,1
510202,5102020210,5102020221,1
510202,5102020210,5102020222,1
510202,5102020210,5102020223,1
510202,5102020210,5102020224,1
510202,5102020210,5102020225,1
510202,5102020210,5102020226,1
510202,5102020210,5102020227,1
510202,5102020210,5102020228,1
510202,5102020211,5102020212,1
510202,5102020211,5102020213,1
510202,5102020211,5102020214,1
510202,5102020211,5102020215,1
510202,5102020211,5102020216,1
510202,5102020211,5102020217,1
510202,5102020211,5102020218,1
510202,5102020211,5102020219,1
510202,5102020211,5102020220,1
510202,5102020211,5102020221,1
510202,5102020211,5102020222,1
510202,5102020211,5102020223,1
510202,5102020211,5102020224,1
510202,5102020211,5102020225,1
510202,5102020211,5102020226,1
510202,5102020211,5102020227,1
510202,5102020211,5102020228,1
510202,5102020211,5102020229,1
510202,5102020211,5102020230,1
510202,5102020211,5102020231,1
510202,5102020211,5102020232,1
510202,5102020211,5102020233,1
510202,5102020211,5102020234,1
510202,5102020211,5102020235,1
510202,5102020212,5102020213,1
510202,5102020212,5102020214,1
510202,5102020212,5102020215,1
510202,5102020212,5102020216,1
510202,5102020212,5102020217,1
510202,5102020212,5102020218,1
510202,5102020212,5102020219,1
510202,5102020212,5102020220,1
510202,5102020212,5102020221,1
510202,5102020212,5102020222,1
510202,5102020212,5102020223,1
510202,5102020212,5102020224,1
510202,5102020212,5102020225,1
510202,5102020212,5102020226,1
510202,5102020212,5102020227,1
510202,5102020212,5102020228,1
510202,5102020212,5102020229,1
510202,5102020212,5102020230,1
510202,5102020212,5102020231,1
510202,5102020212,5102020232,1
510202,5102020212,5102020233,1
510202,5102020212,5102020234,1
510202,5102020212,5102020235,1
510202,5102020213,5102020214,1
510202,5102020213,5102020215,1
510202,5102020213,5102020216,1
510202,5102020213,5102020217,1
510202,5102020213,5102020218,1
510202,5102020213,5102020219,1
510202,5102020213,5102020220,1
510202,5102020213,5102020221,1
510202,5102020213,5102020222,1
510202,5102020213,5102020223,1
510202,5102020213,5102020224,1
510202,5102020213,5102020225,1
510202,5102020213,5102020226,1
510202,5102020213,5102020227,1
510202,5102020213,5102020228,1
510202,5102020213,5102020229,1
510202,5102020213,5102020230,1
510202,5102020213,5102020231,1
510202,5102020213,5102020232,1
510202,5102020213,5102020233,1
510202,5102020213,5102020234,1
510202,5102020213,5102020235,1
510202,5102020214,5102020215,1
510202,5102020214,5102020216,1
510202,5102020214,5102020217,1
510202,5102020214,5102020218,1
510202,5102020214,5102020219,1
510202,5102020214,5102020220,1
510202,5102020214,5102020221,1
510202,5102020214,5102020222,1
510202,5102020214,5102020223,1
510202,5102020214,5102020224,1
510202,5102020214,5102020225,1
510202,5102020214,5102020226,1
510202,5102020214,5102020227,1
510202,5102020214,5102020228,1
510202,5102020214,5102020229,1
510202,5102020214,5102020230,1
510202,5102020214,5102020231,1
510202,5102020214,5102020232,1
510202,5102020214,5102020233,1
510202,5102020214,5102020234,1
510202,5102020214,5102020235,1
510202,5102020215,5102020220,1
510202,5102020215,5102020221,1
510202,5102020215,5102020222,1
510202,5102020215,5102020223,1
510202,5102020215,5102020224,1
510202,5102020215,5102020225,1
510202,5102020215,5102020226,1
510202,5102020215,5102020227,1
510202,5102020215,5102020228,1
510202,5102020216,5102020220,1
510202,5102020216,5102020221,1
510202,5102020216,5102020222,1
510202,5102020216,5102020223,1
510202,5102020216,5102020224,1
510202,5102020216,5102020225,1
510202,5102020216,5102020226,1
510202,5102020216,5102020227,1
510202,5102020216,5102020228,1
510202,5102020217,5102020220,1
510202,5102020217,5102020221,1
510202,5102020217,5102020222,1
510202,5102020217,5102020223,1
510202,5102020217,5102020224,1
510202,5102020217,5102020225,1
510202,5102020217,5102020226,1
510202,5102020217,5102020227,1
510202,5102020217,5102020228,1
510202,5102020218,5102020220,1
510202,5102020218,5102020221,1
510202,5102020218,5102020222,1
510202,5102020218,5102020223,1
510202,5102020218,5102020224,1
510202,5102020218,5102020225,1
510202,5102020218,5102020226,1
510202,5102020218,5102020227,1
510202,5102020218,5102020228,1
510202,5102020219,5102020220,1
510202,5102020219,5102020221,1
510202,5102020219,5102020222,1
510202,5102020219,5102020223,1
510202,5102020219,5102020224,1
510202,5102020219,5102020225,1
510202,5102020219,5102020226,1
510202,5102020219,5102020227,1
510202,5102020219,5102020228,1
510202,5102020220,5102020221,1
510202,5102020220,5102020222,1
510202,5102020220,5102020223,1
510202,5102020220,5102020224,1
510202,5102020220,5102020225,1
510202,5102020220,5102020226,1
510202,5102020220,5102020227,1
510202,5102020220,5102020228,1
510202,5102020221,5102020222,1
510202,5102020221,5102020223,1
510202,5102020221,5102020224,1
510202,5102020221,5102020225,1
510202,5102020221,5102020226,1
510202,5102020221,5102020227,1
510202,5102020221,5102020228,1
510202,5102020222,5102020226,1
510202,5102020222,5102020227,1
510202,5102020222,5102020228,1
510202,5102020223,5102020226,1
510202,5102020223,5102020227,1
510202,5102020223,5102020228,1
510202,5102020224,5102020226,1
510202,5102020224,5102020227,1
510202,5102020224,5102020228,1
510202,5102020225,5102020226,1
510202,5102020225,5102020227,1
510202,5102020225,5102020228,1
510202,5102020233,5102020234,1
510202,5102020233,5102020235,1
510202,5102020234,5102020235,1
510203,5102030101,5102030103,1
510203,5102030102,5102030103,1
510203,5102030211,5102030212,1
510203,5102030211,5102030213,1
510515,5105150101,5105150105,1
510515,5105150101,5105150106,1
510515,5105150101,5105150107,1
510515,5105150101,5105150108,1
510515,5105150101,5105150109,1
510515,5105150101,5105150110,1
510515,5105150101,5105150111,1
510515,5105150101,5105150112,1
510515,5105150101,5105150113,1
510515,5105150101,5105150114,1
510515,5105150101,5105150115,1
510515,5105150101,5105150116,1
510515,5105150102,5105150105,1
510515,5105150102,5105150106,1
510515,5105150102,5105150107,1
510515,5105150102,5105150108,1
510515,5105150102,5105150109,1
510515,5105150102,5105150110,1
510515,5105150102,5105150111,1
510515,5105150102,5105150112,1
510515,5105150102,5105150113,1
510515,5105150102,5105150114,1
510515,5105150102,5105150115,1
510515,5105150102,5105150116,1
510515,5105150103,5105150105,1
510515,5105150103,5105150106,1
510515,5105150103,5105150107,1
510515,5105150103,5105150108,1
510515,5105150103,5105150109,1
510515,5105150103,5105150110,1
510515,5105150103,5105150111,1
510515,5105150103,5105150112,1
510515,5105150103,5105150113,1
510515,5105150103,5105150114,1
510515,5105150103,5105150115,1
510515,5105150103,5105150116,1
510515,5105150104,5105150105,1
510515,5105150104,5105150106,1
510515,5105150104,5105150107,1
510515,5105150104,5105150108,1
510515,5105150104,5105150109,1
510515,5105150104,5105150110,1
510515,5105150104,5105150111,1
510515,5105150104,5105150112,1
510515,5105150104,5105150113,1
510515,5105150104,5105150114,1
510515,5105150104,5105150115,1
510515,5105150104,5105150116,1
510515,5105150219,5105150230,1
510515,5105150219,5105150231,1
510515,5105150219,5105150232,1
510515,5105150219,5105150233,1
510515,5105150219,5105150234,1
510515,5105150220,5105150230,1
510515,5105150220,5105150231,1
510515,5105150220,5105150232,1
510515,5105150220,5105150233,1
510515,5105150220,5105150234,1
510515,5105150221,5105150230,1
510515,5105150221,5105150231,1
510515,5105150221,5105150232,1
510515,5105150221,5105150233,1
510515,5105150221,5105150234,1
510515,5105150222,5105150230,1
510515,5105150222,5105150231,1
510515,5105150222,5105150232,1
510515,5105150222,5105150233,1
510515,5105150222,5105150234,1
510515,5105150223,5105150230,1
510515,5105150223,5105150231,1
510515,5105150223,5105150232,1
510515,5105150223,5105150233,1
510515,5105150223,5105150234,1
510515,5105150224,5105150230,1
510515,5105150224,5105150231,1
510515,5105150224,5105150232,1
510515,5105150224,5105150233,1
510515,5105150224,5105150234,1
510515,5105150225,5105150230,1
510515,5105150225,5105150231,1
510515,5105150225,5105150232,1
510515,5105150225,5105150233,1
510515,5105150225,5105150234,1
510515,5105150226,5105150230,1
510515,5105150226,5105150231,1
510515,5105150226,5105150232,1
510515,5105150226,5105150233,1
510515,5105150226,5105150234,1
510515,5105150227,5105150230,1
510515,5105150227,5105150231,1
510515,5105150227,5105150232,1
510515,5105150227,5105150233,1
510515,5105150227,5105150234,1
510515,5105150228,5105150230,1
510515,5105150228,5105150231,1
510515,5105150228,5105150232,1
510515,5105150228,5105150233,1
510515,5105150228,5105150234,1
510515,5105150229,5105150230,1
510515,5105150229,5105150231,1
510515,5105150229,5105150232,1
510515,5105150229,5105150233,1
510515,5105150229,5105150234,1
510516,5105160101,5105160105,1
510516,5105160101,5105160106,1
510516,5105160101,5105160107,1
510516,5105160101,5105160108,1
510516,5105160101,5105160109,1
510516,5105160102,5105160105,1
510516,5105160102,5105160106,1
510516,5105160102,5105160107,1
510516,5105160102,5105160108,1
510516,5105160102,5105160109,1
510516,5105160103,5105160105,1
510516,5105160103,5105160106,1
510516,5105160103,5105160107,1
510516,5105160103,5105160108,1
510516,5105160103,5105160109,1
510516,5105160104,5105160105,1
510516,5105160104,5105160106,1
510516,5105160104,5105160107,1
510516,5105160104,5105160108,1
510516,5105160104,5105160109,1
510516,5105160218,5105160222,1
510516,5105160218,5105160223,1
510516,5105160218,5105160224,1
510516,5105160218,5105160225,1
510516,5105160218,5105160226,1
510516,5105160219,5105160222,1
510516,5105160219,5105160223,1
510516,5105160219,5105160224,1
510516,5105160219,5105160225,1
510516,5105160219,5105160226,1
510516,5105160220,5105160222,1
510516,5105160220,5105160223,1
510516,5105160220,5105160224,1
510516,5105160220,5105160225,1
510516,5105160220,5105160226,1
510516,5105160221,5105160222,1
510516,5105160221,5105160223,1
510516,5105160221,5105160224,1
510516,5105160221,5105160225,1
510516,5105160221,5105160226,1
510801,5108010111,5108010112,1
510801,5108010111,5108010113,1
510801,5108010111,5108010114,1
510801,5108010111,5108010115,1
510801,5108010111,5108010116,1
510801,5108010111,5108010117,1
510801,5108010111,5108010118,1
510801,5108010111,5108010119,1
510801,5108010111,5108010120,1
510801,5108010111,5108010121,1
510801,5108010111,5108010122,1
510801,5108010111,5108010123,1
510801,5108010111,5108010124,1
510801,5108010111,5108010125,1
510801,5108010111,5108010126,1
510801,5108010111,5108010127,1
510801,5108010111,5108010128,1
510801,5108010111,5108010129,1
510801,5108010111,5108010130,1
510801,5108010111,5108010131,1
510801,5108010112,5108010113,1
510801,5108010112,5108010114,1
510801,5108010112,5108010115,1
510801,5108010112,5108010116,1
510801,5108010112,5108010117,1
510801,5108010112,5108010118,1
510801,5108010112,5108010119,1
510801,5108010112,5108010120,1
510801,5108010112,5108010121,1
510801,5108010112,5108010122,1
510801,5108010112,5108010123,1
510801,5108010112,5108010124,1
510801,5108010112,5108010125,1
510801,5108010112,5108010126,1
510801,5108010112,5108010127,1
510801,5108010112,5108010128,1
510801,5108010112,5108010129,1
510801,5108010112,5108010130,1
510801,5108010112,5108010131,1
510801,5108010113,5108010114,1
510801,5108010113,5108010115,1
510801,5108010113,5108010116,1
510801,5108010113,5108010117,1
510801,5108010113,5108010118,1
510801,5108010113,5108010119,1
510801,5108010113,5108010120,1
510801,5108010113,5108010121,1
510801,5108010113,5108010122,1
510801,5108010113,5108010123,1
510801,5108010113,5108010124,1
510801,5108010113,5108010125,1
510801,5108010113,5108010126,1
510801,5108010113,5108010127,1
510801,5108010113,5108010128,1
510801,5108010113,5108010129,1
510801,5108010113,5108010130,1
510801,5108010113,5108010131,1
510801,5108010114,5108010115,1
510801,5108010114,5108010116,1
510801,5108010114,5108010117,1
510801,5108010114,5108010118,1
510801,5108010114,5108010119,1
510801,5108010114,5108010120,1
510801,5108010114,5108010121,1
510801,5108010114,5108010122,1
510801,5108010114,5108010123,1
510801,5108010114,5108010124,1
510801,5108010114,5108010125,1
510801,5108010114,5108010126,1
510801,5108010114,5108010127,1
510801,5108010114,5108010128,1
510801,5108010114,5108010129,1
510801,5108010114,5108010130,1
510801,5108010114,5108010131,1
510801,5108010115,5108010116,1
510801,5108010115,5108010117,1
510801,5108010115,5108010118,1
510801,5108010115,5108010119,1
510801,5108010115,5108010120,1
510801,5108010115,5108010121,1
510801,5108010115,5108010122,1
510801,5108010115,5108010123,1
510801,5108010115,5108010124,1
510801,5108010115,5108010125,1
510801,5108010115,5108010126,1
510801,5108010115,5108010127,1
510801,5108010115,5108010128,1
510801,5108010115,5108010129,1
510801,5108010115,5108010130,1
510801,5108010115,5108010131,1
510801,5108010116,5108010117,1
510801,5108010116,5108010118,1
510801,5108010116,5108010119,1
510801,5108010116,5108010120,1
510801,5108010116,5108010121,1
510801,5108010116,5108010122,1
510801,5108010116,5108010123,1
510801,5108010116,5108010124,1
510801,5108010116,5108010125,1
510801,5108010116,5108010126,1
510801,5108010116,5108010127,1
510801,5108010116,5108010128,1
510801,5108010116,5108010129,1
510801,5108010116,5108010130,1
510801,5108010116,5108010131,1
510801,5108010117,5108010118,1
510801,5108010117,5108010119,1
510801,5108010117,5108010120,1
510801,5108010117,5108010121,1
510801,5108010117,5108010122,1
510801,5108010117,5108010123,1
510801,5108010117,5108010124,1
510801,5108010117,5108010125,1
510801,5108010117,5108010126,1
510801,5108010117,5108010127,1
510801,5108010117,5108010128,1
510801,5108010117,5108010129,1
510801,5108010117,5108010130,1
510801,5108010117,5108010131,1
510801,5108010118,5108010119,1
510801,5108010118,5108010120,1
510801,5108010118,5108010121,1
510801,5108010118,5108010122,1
510801,5108010118,5108010123,1
510801,5108010118,5108010124,1
510801,5108010118,5108010125,1
510801,5108010118,5108010126,1
510801,5108010118,5108010127,1
510801,5108010118,5108010128,1
510801,5108010118,5108010129,1
510801,5108010118,5108010130,1
510801,5108010118,5108010131,1
510801,5108010119,5108010120,1
510801,5108010119,5108010121,1
510801,5108010119,5108010122,1
510801,5108010119,5108010123,1
510801,5108010119,5108010124,1
510801,5108010119,5108010125,1
510801,5108010119,5108010126,1
510801,5108010119,5108010127,1
510801,5108010119,5108010128,1
510801,5108010119,5108010129,1
510801,5108010119,5108010130,1
510801,5108010119,5108010131,1
510801,5108010120,5108010121,1
510801,5108010120,5108010122,1
510801,5108010120,5108010123,1
510801,5108010120,5108010124,1
510801,5108010120,5108010125,1
510801,5108010120,5108010126,1
510801,5108010120,5108010127,1
510801,5108010120,5108010128,1
510801,5108010120,5108010129,1
510801,5108010120,5108010130,1
510801,5108010120,5108010131,1
510801,5108010121,5108010122,1
510801,5108010121,5108010123,1
510801,5108010121,5108010124,1
510801,5108010121,5108010125,1
510801,5108010121,5108010126,1
510801,5108010121,5108010127,1
510801,5108010121,5108010128,1
510801,5108010121,5108010129,1
510801,5108010121,5108010130,1
510801,5108010121,5108010131,1
510801,5108010122,5108010123,1
510801,5108010122,5108010124,1
510801,5108010122,5108010125,1
510801,5108010122,5108010126,1
510801,5108010122,5108010127,1
510801,5108010122,5108010128,1
510801,5108010122,5108010129,1
510801,5108010122,5108010130,1
510801,5108010122,5108010131,1
510801,5108010123,5108010124,1
510801,5108010123,5108010125,1
510801,5108010123,5108010126,1
510801,5108010123,5108010127,1
510801,5108010123,5108010128,1
510801,5108010123,5108010129,1
510801,5108010123,5108010130,1
510801,5108010123,5108010131,1
510801,5108010124,5108010125,1
510801,5108010124,5108010126,1
510801,5108010124,5108010127,1
510801,5108010124,5108010128,1
510801,5108010124,5108010129,1
510801,5108010124,5108010130,1
510801,5108010124,5108010131,1
510801,5108010125,5108010126,1
510801,5108010125,5108010127,1
510801,5108010125,5108010128,1
510801,5108010125,5108010129,1
510801,5108010125,5108010130,1
510801,5108010125,5108010131,1
510801,5108010126,5108010127,1
510801,5108010126,5108010128,1
510801,5108010126,5108010129,1
510801,5108010126,5108010130,1
510801,5108010126,5108010131,1
510801,5108010127,5108010128,1
510801,5108010127,5108010129,1
510801,5108010127,5108010130,1
510801,5108010127,5108010131,1
510801,5108010128,5108010129,1
510801,5108010128,5108010130,1
510801,5108010128,5108010131,1
510801,5108010129,5108010130,1
510801,5108010129,5108010131,1
510801,5108010130,5108010131,1
510801,5108010201,5108010202,1
510801,5108010201,5108010203,1
510801,5108010201,5108010204,1
510801,5108010201,5108010205,1
510801,5108010201,5108010206,1
510801,5108010201,5108010208,1
510801,5108010201,5108010209,1
510801,5108010201,5108010210,1
510801,5108010201,5108010211,1
510801,5108010201,5108010212,1
510801,5108010201,5108010213,1
510801,5108010201,5108010214,1
510801,5108010201,5108010215,1
510801,5108010201,5108010216,1
510801,5108010201,5108010217,1
510801,5108010201,5108010218,1
510801,5108010201,5108010219,1
510801,5108010202,5108010203,1
510801,5108010202,5108010204,1
510801,5108010202,5108010205,1
510801,5108010202,5108010206,1
510801,5108010202,5108010208,1
510801,5108010202,5108010209,1
510801,5108010202,5108010210,1
